"DATE","county","max_prcp","min_prcp","mean_prcp"
"2023-09-01","Lake County",1.6,0,0.430909090909091
"2023-09-01","Lee County",0.45,0,0.0957142857142857
"2023-09-01","Leon County",2.76,0,1.02636363636364
"2023-09-01","Levy County",0.22,0,0.084
"2023-09-01","Manatee County",0.31,0,0.131538461538462
"2023-09-01","Marion County",1.84,0.03,0.598823529411765
"2023-09-01","Martin County",0.63,0,0.108571428571429
"2023-09-01","Miami-Dade County",2.25,0,0.497307692307692
"2023-09-01","Monroe County",0.09,0,0.00526315789473684
"2023-09-01","Nassau County",0.02,0,0.00285714285714286
"2023-09-01","Okaloosa County",3.98,0,0.81125
"2023-09-01","Okeechobee County",0.31,0.3,0.305
"2023-09-01","Orange County",1.7,0.04,0.44421052631579
"2023-09-01","Osceola County",0.24,0,0.0933333333333333
"2023-09-01","Palm Beach County",2.13,0,0.487826086956522
"2023-09-01","Pasco County",2.29,0.01,0.514285714285714
"2023-09-01","Pinellas County",0.74,0,0.10969696969697
"2023-09-01","Polk County",4.88,0,1.1375
"2023-09-01","Putnam County",1.89,0.02,0.634444444444444
"2023-09-01","Santa Rosa County",2.78,0,1.019
"2023-09-01","Sarasota County",0.64,0,0.0633333333333333
"2023-09-01","Seminole County",2.97,0,0.583157894736842
"2023-09-01","St. Johns County",0.24,0,0.0626666666666667
"2023-09-01","St. Lucie County",0.19,0,0.0191666666666667
"2023-09-01","Sumter County",1.27,0,0.576
"2023-09-01","Suwannee County",0.29,0,0.0966666666666667
"2023-09-01","Volusia County",0.38,0,0.0647058823529412
"2023-09-01","Wakulla County",1.14,1.14,1.14
"2023-09-01","Walton County",1.88,0.01,0.77
"2023-09-01","Washington County",4.36,0.09,1.68
"2023-09-02","Alachua County",5.55,0,1.93538461538462
"2023-09-02","Baker County",2.89,0.18,1.47333333333333
"2023-09-02","Bay County",4.1,1.31,2.47846153846154
"2023-09-02","Bradford County",0.55,0.55,0.55
"2023-09-02","Brevard County",0.38,0,0.0289189189189189
"2023-09-02","Broward County",3.05,0,0.817407407407407
"2023-09-02","Charlotte County",0.44,0,0.04
"2023-09-02","Citrus County",1.11,0.03,0.383076923076923
"2023-09-02","Clay County",2.44,0,0.773
"2023-09-02","Collier County",0.2,0,0.05
"2023-09-02","Columbia County",0.27,0,0.13625
"2023-09-02","DeSoto County",0.02,0.02,0.02
"2023-09-02","Dixie County",0.09,0.05,0.07
"2023-09-02","Duval County",0.98,0,0.0939130434782609
"2023-09-02","Escambia County",2.14,0,0.9925
"2023-09-02","Flagler County",0.17,0,0.0192307692307692
"2023-09-02","Franklin County",6.95,4.06,5.505
"2023-09-02","Gadsden County",0.34,0,0.0714285714285714
"2023-09-02","Gilchrist County",0.59,0.25,0.42
"2023-09-02","Glades County",1.48,1.35,1.415
"2023-09-02","Gulf County",0.9,0.7,0.8
"2023-09-02","Hamilton County",0.13,0,0.065
"2023-09-02","Hardee County",0,0,0
"2023-09-02","Hendry County",1.22,0.08,0.725
"2023-09-02","Hernando County",0.91,0,0.208333333333333
"2023-09-02","Highlands County",2.51,0,0.996
"2023-09-02","Hillsborough County",2.54,0,0.565909090909091
"2023-09-02","Holmes County",1.47,0.52,0.995
"2023-09-02","Indian River County",0.04,0,0.022
"2023-09-02","Jackson County",0.65,0,0.313333333333333
"2023-09-02","Jefferson County",1.62,1.62,1.62
"2023-09-02","Lafayette County",0.63,0.63,0.63
"2023-09-02","Lake County",2.2,0,0.957
"2023-09-02","Lee County",0.13,0,0.0164285714285714
"2023-09-02","Leon County",0.69,0,0.12047619047619
"2023-09-02","Levy County",2.72,0,1.04
"2023-09-02","Manatee County",0.16,0,0.0208333333333333
"2023-09-02","Marion County",3.74,0,0.845294117647059
"2023-09-02","Martin County",0.19,0,0.0453846153846154
"2023-09-02","Miami-Dade County",2.44,0,0.582692307692308
"2023-09-02","Monroe County",0.81,0,0.205263157894737
"2023-09-02","Nassau County",0,0,0
"2023-09-02","Okaloosa County",2.99,0.3,1.42
"2023-09-02","Okeechobee County",0.33,0.31,0.32
"2023-09-02","Orange County",3.57,0,1.24
"2023-09-02","Osceola County",1.05,0.1,0.455
"2023-09-02","Palm Beach County",2.74,0.06,0.84125
"2023-09-02","Pasco County",1.21,0,0.345714285714286
"2023-09-02","Pinellas County",0.69,0,0.0464516129032258
"2023-09-02","Polk County",3.41,0,0.928095238095238
"2023-09-02","Putnam County",0.2,0,0.085
"2023-09-02","Santa Rosa County",1.33,0.1,0.641
"2023-09-02","Sarasota County",0.55,0,0.0275
